,Loan_id,Account_no,Sanctioned_amount,Requested_amount,Disbursed_amount,Collateral,Collateral_type,Purpose_of_loan,Branch_id
2868,500056247873,1050967648566920,1598000,1700000,495380,6392000,Vehicles,Agriculture,BSABUF16
2869,500052165763,1054035643113800,1898000,2600000,1404520,5694000,Residential Mortgages,Business,BSABUF10
2870,500059342722,1053720934985790,950000,1000000,532000,4750000,Fixed Deposit,Education,BSABUF16
2871,500056814260,1025154608075400,1305000,1500000,391500,3915000,Residential Mortgages,Business,BSABUF09
2872,500057909048,1034123751911420,2925000,3900000,2047499,14625000,Vehicles,Business,BSABUF05
2873,500054154921,1053551003810740,1560000,2000000,1185600,7800000,Vehicles,Business,BSABUF10
2874,500058015317,1070072212148830,1032000,1200000,598560,3096000,Fixed Deposit,Home,BSABUF12
2875,500055905902,1071042463245350,3010000,3500000,1505000,15050000,Fixed Deposit,Agriculture,BSABUF11
2876,500053292791,1032733810909820,728000,800000,342160,2184000,Residential Mortgages,Agriculture,BSABUF10
2877,500053812397,1069224684541390,4042000,4300000,3071920,16168000,Equipment and machinery,Agriculture,BSABUF17
2878,500055635306,1031505129199760,2184000,2800000,786240,6552000,Vehicles,Education,BSABUF24
2879,500057218855,1037753562613010,1023000,1100000,685410,5115000,Residential Mortgages,Business,BSABUF02
2880,500057717823,1023871725959810,252000,300000,186480,1008000,Equipment and machinery,Home,BSABUF17
2881,500053992220,1064226921010750,2430000,2700000,1458000,12150000,Vehicles,Business,BSABUF01
2882,500052303660,1022154173931950,830000,1000000,415000,3320000,Fixed Deposit,Agriculture,BSABUF12
2883,500051631198,1066901152517110,4136000,4700000,661760,16544000,Residential Mortgages,Agriculture,BSABUF08
2884,500054901128,1070412693995230,2482000,3400000,421940,9928000,Fixed Deposit,Education,BSABUF04
2885,500051831782,1017037057451590,704000,800000,98560,3520000,Fixed Deposit,Agriculture,BSABUF12
2886,500055306595,1065081186478090,1900000,2000000,1615000,5700000,Residential Mortgages,Business,BSABUF23
2887,500052523485,1028532248706410,3280000,4000000,393600,13120000,Residential Mortgages,Business,BSABUF10
2888,500051327575,1053526685421760,4900000,4900000,3920000,14700000,Equipment and machinery,Business,BSABUF07
2889,500054354399,1012719710240190,1120000,1400000,44800,5600000,Fixed Deposit,Education,BSABUF08
2890,500054402082,1064573445367470,3654000,4200000,2119320,10962000,Vehicles,Business,BSABUF12
2891,500052223747,1055850557647980,3913000,4300000,3560830,19565000,Residential Mortgages,Education,BSABUF11
2892,500056500524,1024880678304640,2726000,2900000,1281220,8178000,Equipment and machinery,Home,BSABUF21
2893,500056276810,1043607282616990,1040000,1300000,644800,5200000,Residential Mortgages,Home,BSABUF02
2894,500053160793,1034541103135660,3465000,4500000,2182950,13860000,Equipment and machinery,Agriculture,BSABUF25
2895,500054940195,1016570819926230,2400000,3000000,1512000,12000000,Residential Mortgages,Business,BSABUF19
2896,500056404584,1078121788265940,1674000,1800000,736560,8370000,Equipment and machinery,Business,BSABUF04
2897,500053394113,1046690042094470,3267000,3300000,1633500,9801000,Vehicles,Agriculture,BSABUF07
2898,500058569062,1071681602226870,1196000,1300000,11960,5980000,Vehicles,Home,BSABUF10
2899,500051224978,1061286802128250,2444000,2600000,1637480,12220000,Fixed Deposit,Home,BSABUF05
2900,500055451000,1025803284655360,1258000,1700000,805120,5032000,Equipment and machinery,Agriculture,BSABUF11
2901,500055355695,1072190058804560,540000,600000,248400,1620000,Fixed Deposit,Business,BSABUF03
2902,500053794910,1037569527068260,4400000,4400000,396000,13200000,Fixed Deposit,Education,BSABUF06
2903,500056977276,1049914716386530,4508000,4600000,3967040,22540000,Vehicles,Agriculture,BSABUF24
2904,500052284347,1030368008354820,2700000,2700000,1161000,10800000,Equipment and machinery,Agriculture,BSABUF11
2905,500052223692,1043886557060060,4183000,4700000,3179080,20915000,Vehicles,Business,BSABUF16
2906,500056305944,1012984480156780,658000,700000,269780,1974000,Equipment and machinery,Education,BSABUF21
2907,500054770020,1061109492694580,3780000,4200000,3515400,18900000,Vehicles,Home,BSABUF13
2908,500057222505,1043996682959630,1566000,1800000,360180,7830000,Residential Mortgages,Home,BSABUF05
2909,500057582270,1074422937400160,2848000,3200000,1452480,14240000,Equipment and machinery,Home,BSABUF25
2910,500056548270,1021775557909170,1584000,1800000,427680,4752000,Fixed Deposit,Agriculture,BSABUF02
2911,500054694682,1061266524167480,1566000,1800000,1111860,6264000,Residential Mortgages,Agriculture,BSABUF19
2912,500059335763,1091822768471390,1488000,1600000,505920,4464000,Residential Mortgages,Business,BSABUF02
2913,500057728272,1067738573766170,720000,900000,86400,3600000,Vehicles,Home,BSABUF05
2914,500059983038,1075771999959350,1581000,1700000,1043460,4743000,Equipment and machinery,Agriculture,BSABUF07
2915,500056822748,1033430236041560,3680000,4600000,331200,14720000,Equipment and machinery,Agriculture,BSABUF06
2916,500059400543,1017459086532710,480000,500000,216000,2400000,Equipment and machinery,Education,BSABUF18
2917,500052067939,1019816041605660,624000,800000,243360,3120000,Equipment and machinery,Education,BSABUF09
2918,500058602035,1048704047483680,968000,1100000,571120,4840000,Fixed Deposit,Education,BSABUF21
2919,500055596609,1086524242872980,3478000,3700000,1112960,17390000,Fixed Deposit,Agriculture,BSABUF11
2920,500059644782,1072201311549720,2960000,3700000,473600,8880000,Equipment and machinery,Business,BSABUF17
2921,500059362239,1039205751522800,1850000,2500000,185000,7400000,Equipment and machinery,Education,BSABUF21
2922,500056780084,1092735560990980,273000,300000,81900,1365000,Fixed Deposit,Agriculture,BSABUF25
2923,500057713979,1042456648931840,2280000,3000000,1983600,6840000,Fixed Deposit,Business,BSABUF18
2924,500051493244,1090430074802400,2449000,3100000,1004089,9796000,Residential Mortgages,Education,BSABUF14
2925,500055342094,1088978566050060,430000,500000,107500,1720000,Vehicles,Home,BSABUF19
2926,500058708218,1046288037424440,225000,300000,159750,675000,Equipment and machinery,Business,BSABUF18
2927,500059283221,1023418915697820,4158000,4200000,1704780,16632000,Residential Mortgages,Education,BSABUF23
2928,500051158609,1023206196885220,180000,200000,37800,540000,Residential Mortgages,Agriculture,BSABUF10
2929,500059497895,1066154488457730,1995000,2100000,1456350,7980000,Residential Mortgages,Business,BSABUF14
2930,500058046089,1069516772281470,4418000,4700000,2032280,17672000,Residential Mortgages,Home,BSABUF23
2931,500054460821,1075507175668590,870000,1000000,330600,3480000,Fixed Deposit,Business,BSABUF13
2932,500059564037,1069093089018360,913000,1100000,209990,4565000,Fixed Deposit,Education,BSABUF13
2933,500056317198,1036525873662200,4171000,4300000,3336800,16684000,Equipment and machinery,Education,BSABUF08
2934,500057552320,1081483846210190,328000,400000,305040,984000,Vehicles,Home,BSABUF16
2935,500058985062,1060040244636360,4186000,4600000,2553460,20930000,Vehicles,Business,BSABUF24
2936,500057097320,1063248399683550,1720000,2000000,567600,5160000,Residential Mortgages,Education,BSABUF19
2937,500057783175,1079485503277770,1462000,1700000,1447380,4386000,Vehicles,Home,BSABUF14
2938,500056705518,1061134069315140,1183000,1300000,1183000,3549000,Fixed Deposit,Education,BSABUF09
2939,500057670929,1094063344403500,2432000,3200000,778240,12160000,Equipment and machinery,Education,BSABUF06
2940,500057479805,1024195895694310,1540000,2000000,1493800,6160000,Fixed Deposit,Business,BSABUF12
2941,500055877181,1022285258923820,2047000,2300000,388930,8188000,Vehicles,Education,BSABUF13
2942,500053795331,1058513530240980,3496000,3800000,2552080,17480000,Vehicles,Agriculture,BSABUF10
2943,500055730247,1011205633453060,1840000,2000000,1711200,5520000,Residential Mortgages,Business,BSABUF18
2944,500059061889,1014492765004940,1209000,1300000,556140,4836000,Residential Mortgages,Home,BSABUF08
2945,500055661501,1079469842872920,2560000,3200000,614400,7680000,Fixed Deposit,Business,BSABUF20
2946,500052053467,1025226819334090,288000,300000,158400,1440000,Vehicles,Business,BSABUF23
2947,500053912397,1071528187355220,3102000,3300000,1737120,15510000,Equipment and machinery,Business,BSABUF16
2948,500056977390,1027176723327960,595000,700000,470050,2380000,Vehicles,Agriculture,BSABUF08
2949,500052476079,1076224663921150,3626000,3700000,2066819,18130000,Vehicles,Business,BSABUF12
2950,500052451850,1098400531751210,3344000,3800000,2508000,16720000,Equipment and machinery,Agriculture,BSABUF25
2951,500057870453,1057015008004180,97000,100000,19400,485000,Equipment and machinery,Education,BSABUF16
2952,500053858928,1036784405608880,297000,300000,181170,1485000,Residential Mortgages,Education,BSABUF04
2953,500058668166,1016144965799570,3520000,4000000,2816000,17600000,Residential Mortgages,Home,BSABUF09
2954,500059114962,1085466770035360,3496000,3800000,594320,10488000,Equipment and machinery,Home,BSABUF17
2955,500056166089,1042854831137490,3648000,4800000,2407680,18240000,Fixed Deposit,Agriculture,BSABUF11
2956,500059912108,1087625860862470,3542000,4600000,2089780,10626000,Vehicles,Education,BSABUF25
2957,500056137884,1062542306999820,3690000,4500000,3173400,18450000,Vehicles,Business,BSABUF07
2958,500057581589,1017319287666680,4042000,4700000,2991080,12126000,Fixed Deposit,Agriculture,BSABUF23
2959,500053226828,1074310275528830,425000,500000,416500,1275000,Vehicles,Business,BSABUF23
2960,500051347427,1071678617915620,1656000,1800000,1242000,6624000,Vehicles,Home,BSABUF23
2961,500058024233,1073053020610960,3564000,4400000,1247400,17820000,Fixed Deposit,Education,BSABUF22
2962,500059965288,1079002636656390,2275000,2500000,91000,6825000,Fixed Deposit,Home,BSABUF09
2963,500051943548,1093221184313620,3560000,4000000,1851200,14240000,Residential Mortgages,Education,BSABUF19
2964,500058367229,1083989753298580,2660000,2800000,1622600,10640000,Vehicles,Education,BSABUF23
2965,500058096854,1054588094183330,1896000,2400000,1023840,5688000,Vehicles,Home,BSABUF14
2966,500055602978,1058775800083520,1350000,1500000,1174500,4050000,Fixed Deposit,Education,BSABUF12
2967,500051721562,1015455600741210,1230000,1500000,713400,4920000,Residential Mortgages,Home,BSABUF08
2968,500059863911,1043268982429100,2070000,2300000,351900,6210000,Equipment and machinery,Education,BSABUF08
2969,500057389297,1040654100617090,1722000,2100000,499379,8610000,Vehicles,Business,BSABUF11
2970,500056728749,1094944827206100,2736000,3600000,793440,10944000,Residential Mortgages,Education,BSABUF23
2971,500054730180,1024570981510350,1602000,1800000,1233540,6408000,Vehicles,Agriculture,BSABUF01
2972,500057915258,1097299151428870,2378000,2900000,1617040,11890000,Fixed Deposit,Home,BSABUF16
2973,500058514488,1050781785870690,3560000,4000000,3132800,17800000,Fixed Deposit,Home,BSABUF05
2974,500057620799,1088109667782190,1260000,1400000,529200,3780000,Equipment and machinery,Home,BSABUF19
2975,500051481335,1011614318003980,2812000,3700000,984199,8436000,Vehicles,Education,BSABUF20
2976,500057403551,1092556993527440,308000,400000,80080,1540000,Equipment and machinery,Agriculture,BSABUF07
2977,500051155802,1071298663458750,840000,1000000,159600,4200000,Residential Mortgages,Business,BSABUF07
2978,500052562521,1070021526812750,3115000,3500000,1495200,9345000,Vehicles,Business,BSABUF06
2979,500053849371,1024545926538420,2755000,2900000,2176450,8265000,Residential Mortgages,Agriculture,BSABUF11
2980,500059940883,1053915562705160,1460000,2000000,584000,7300000,Equipment and machinery,Agriculture,BSABUF04
2981,500053225921,1077966001982160,836000,1100000,342760,3344000,Residential Mortgages,Home,BSABUF25
2982,500052637182,1043433054656470,495000,500000,173250,1980000,Vehicles,Education,BSABUF19
2983,500053187246,1044261022584670,2688000,2800000,1505280,13440000,Equipment and machinery,Business,BSABUF13
2984,500056286122,1099720551227130,2775000,3700000,471750,8325000,Residential Mortgages,Education,BSABUF01
2985,500052233691,1054360388337140,2349000,2900000,516780,11745000,Residential Mortgages,Home,BSABUF23
2986,500058849636,1059620400080250,2300000,2300000,2001000,11500000,Vehicles,Education,BSABUF09
2987,500053956722,1064348308931190,2448000,3400000,1738080,7344000,Fixed Deposit,Education,BSABUF08
2988,500055530184,1022076230439530,3136000,3200000,94080,15680000,Vehicles,Home,BSABUF17
2989,500051404154,1074878270540850,825000,1100000,404250,4125000,Residential Mortgages,Home,BSABUF06
2990,500053925163,1045216851070180,2054000,2600000,821600,8216000,Residential Mortgages,Business,BSABUF24
2991,500057007718,1013269756566690,1360000,1600000,897600,6800000,Residential Mortgages,Agriculture,BSABUF21
2992,500059779211,1045417461606450,2820000,3000000,986999,8460000,Equipment and machinery,Home,BSABUF25
2993,500059761487,1069956205943750,3040000,3200000,2766400,9120000,Residential Mortgages,Business,BSABUF20
2994,500057820313,1032884510794330,3432000,4400000,2024880,10296000,Equipment and machinery,Agriculture,BSABUF23
2995,500054639579,1054144867721680,975000,1300000,458250,3900000,Vehicles,Agriculture,BSABUF10
2996,500053072173,1066472079140290,491999,600000,255839,1967996,Vehicles,Business,BSABUF18
2997,500059319428,1042456648931840,1000000,1000000,680000,5000000,Equipment and machinery,Home,BSABUF05
2998,500057222120,1044562342620140,3818000,4600000,2328980,19090000,Equipment and machinery,Home,BSABUF16
2999,500052402843,1025768175745690,2047000,2300000,1166790,10235000,Fixed Deposit,Home,BSABUF01
3000,500053997378,1023188650587190,3827000,4300000,2678900,15308000,Fixed Deposit,Business,BSABUF05
3001,500056372724,1099000095166620,1312000,1600000,590400,6560000,Equipment and machinery,Home,BSABUF03
3002,500056058292,1048584404761360,747000,900000,717120,3735000,Fixed Deposit,Education,BSABUF11
3003,500057900174,1059817462243770,2352000,2400000,1528800,7056000,Equipment and machinery,Education,BSABUF13
3004,500058840535,1059789942962200,1312000,1600000,328000,3936000,Vehicles,Education,BSABUF21
3005,500058238376,1052615189232740,491999,600000,280439,1475997,Residential Mortgages,Home,BSABUF15
3006,500055167516,1017093750738900,3995000,4700000,1478150,11985000,Equipment and machinery,Home,BSABUF03
3007,500056615914,1074708790497790,640000,800000,38400,2560000,Fixed Deposit,Home,BSABUF17
3008,500053699262,1094361640489510,2937000,3300000,2496450,11748000,Vehicles,Home,BSABUF20
3009,500057421945,1059800778845910,825000,1100000,404250,4125000,Residential Mortgages,Education,BSABUF24
3010,500057714992,1033488075209870,455000,500000,336700,1365000,Equipment and machinery,Business,BSABUF20
3011,500051632318,1042100161068670,1900000,1900000,1159000,5700000,Equipment and machinery,Home,BSABUF07
3012,500059194031,1057560524293290,3690000,4100000,2952000,11070000,Fixed Deposit,Agriculture,BSABUF23
3013,500055273674,1012290796409270,1840000,2000000,680800,7360000,Vehicles,Agriculture,BSABUF09
3014,500051812385,1086515130451240,3572000,4700000,1107320,17860000,Equipment and machinery,Home,BSABUF02
3015,500055644517,1035337685969600,2349000,2700000,1597320,7047000,Fixed Deposit,Home,BSABUF11
3016,500055345577,1015990378551730,1974000,2100000,572460,5922000,Vehicles,Home,BSABUF18
3017,500054101634,1026845210973020,4268000,4400000,3499760,12804000,Fixed Deposit,Education,BSABUF15
3018,500057569107,1086770196713320,3160000,4000000,1169200,15800000,Residential Mortgages,Home,BSABUF08
3019,500054347555,1024545926538420,4128000,4800000,577920,16512000,Fixed Deposit,Business,BSABUF22
3020,500054427944,1090140152808460,96000,100000,92160,384000,Equipment and machinery,Home,BSABUF15
3021,500055868372,1030482176033910,3198000,3900000,2558400,12792000,Vehicles,Home,BSABUF05
3022,500052006119,1075993662957620,2646000,2700000,2434320,13230000,Vehicles,Agriculture,BSABUF10
3023,500059680128,1095533219958170,3000000,4000000,1140000,12000000,Equipment and machinery,Business,BSABUF06
